isbn13,isbn10,title,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,title_and_subtitle,tagged_description,simple_categories,anger,disgust,fear,joy,sadness,surprise,neutral
9780824522520,0824522524,Huxley and God,Aldous Huxley,Religion,http://books.google.com/books/content?id=jv2PAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This volume of essays, written with the authors trademark elegance and wit, tackles subjects such as Action and Contemplation, Religion and Time, Reflections on the Lord's Prayer, and Notes on Zen.",2003.0,4.31,320.0,96.0,Huxley and God: Essays on Religious Experience,"9780824522520 This volume of essays, written with the authors trademark elegance and wit, tackles subjects such as Action and Contemplation, Religion and Time, Reflections on the Lord's Prayer, and Notes on Zen.",Nonfiction,0.06413363665342331,0.10400673747062683,0.051362838596105576,0.39068877696990967,0.5649865865707397,0.11169019341468811,0.07876546680927277
9780826406736,0826406734,Art of Being,Erich Fromm,Philosophy,http://books.google.com/books/content?id=pvQHAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Fromm examines the true paths--as opposed to false directions--that will lead us to self-knowledge and enlightenment and offers another way to self-awareness and well-being, one based on psychoanalysis and self-awareness through meditation.",1994.0,4.1,144.0,2320.0,Art of Being,"9780826406736 Fromm examines the true paths--as opposed to false directions--that will lead us to self-knowledge and enlightenment and offers another way to self-awareness and well-being, one based on psychoanalysis and self-awareness through meditation.",Nonfiction,0.06413363665342331,0.10400673747062683,0.051362838596105576,0.04245663434267044,0.9164852499961853,0.11169019341468811,0.07876546680927277
9780830832941,0830832947,Courageous Faith Through the Year,Bill Hybels,Religion,http://books.google.com/books/content?id=T-lM23fB5m8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Focusing on the key aspects of Christian life--prayer, character, and wisdom--this one-year devotional shows believers how to know God more deeply and discover how he works in them.",2004.0,3.5,327.0,0.0,Courageous Faith Through the Year,"9780830832941 Focusing on the key aspects of Christian life--prayer, character, and wisdom--this one-year devotional shows believers how to know God more deeply and discover how he works in them.",Nonfiction,0.06413363665342331,0.10400673747062683,0.051362838596105576,0.13618841767311096,0.818645715713501,0.11169019341468811,0.07876546680927277
9780836204384,0836204387,The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,Humor,http://books.google.com/books/content?id=xtiMQXCLdJEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The creator of ""Calvin and Hobbes"" discusses the art of cartooning, explains how he creates his popular comic strip, and presents his favorite moments from the series' ten years",1995.0,4.63,208.0,48868.0,The Calvin and Hobbes Tenth Anniversary Book,"9780836204384 The creator of ""Calvin and Hobbes"" discusses the art of cartooning, explains how he creates his popular comic strip, and presents his favorite moments from the series' ten years",Nonfiction,0.009055990725755692,0.013011329807341099,0.0017453549662604928,0.20669691264629364,0.7230760455131531,0.008943621069192886,0.03747076913714409
9780842332293,0842332294,Desecration,Tim F. LaHaye;Jerry B. Jenkins,Fiction,http://books.google.com/books/content?id=j-9j_26aJOYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The Tribulation Force gathers its courage as the newly-resurrected Carpathia demonstrates a fondness for gruesome killings against those who remain disloyal to him and commits the ultimate act of desecration against the Judeo-Christian community.,2002.0,4.01,432.0,21074.0,Desecration: Antichrist Takes the Throne,9780842332293 The Tribulation Force gathers its courage as the newly-resurrected Carpathia demonstrates a fondness for gruesome killings against those who remain disloyal to him and commits the ultimate act of desecration against the Judeo-Christian community.,Fiction,0.06413363665342331,0.9690083265304565,0.051362838596105576,0.04056441783905029,0.549476683139801,0.11169019341468811,0.07876546680927277
9780842342704,0842342702,Left behind,Tim Lahaye;Tim F. LaHaye;Jerry B. Jenkins,Fiction,http://books.google.com/books/content?id=xsfMpULeNOgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The first book in the author's successful ""last days"" series follows a 747 pilot as he tries to recover from the effects of ""The Rapture."" Reprint.",1998.0,3.83,342.0,181922.0,Left behind: a novel of the earth's last days,"9780842342704 The first book in the author's successful ""last days"" series follows a 747 pilot as he tries to recover from the effects of ""The Rapture."" Reprint.",Fiction,0.06413363665342331,0.10400673747062683,0.05502529814839363,0.04056441783905029,0.9488775730133057,0.11169019341468811,0.07876546680927277
9780842356299,0842356290,Remember,Karen Kingsbury;Gary Smalley,Fiction,http://books.google.com/books/content?id=OCW3xQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Ashley Baxter keeps her family and God at a distance trying to prove she can survive on her own, until the tragedy of September 11 changes her life forever.",2003.0,4.42,432.0,17714.0,Remember,"9780842356299 Ashley Baxter keeps her family and God at a distance trying to prove she can survive on her own, until the tragedy of September 11 changes her life forever.",Fiction,0.06413363665342331,0.10400673747062683,0.18996813893318176,0.04056441783905029,0.549476683139801,0.7395882606506348,0.07876546680927277
9780842361934,0842361936,The Rising,Tim LaHaye;Tim F. LaHaye;Jerry B. Jenkins,Fiction,http://books.google.com/books/content?id=cZAlP8bJVI0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The countdown to Rapture begins as Marilena Carpathia unknowingly gives birth to the Antichrist, and half a world away, God's plans begin to take form in young Ray Steele.",2005.0,4.19,400.0,14261.0,The Rising: Antichrist is Born Before They Were Left Behind,"9780842361934 The countdown to Rapture begins as Marilena Carpathia unknowingly gives birth to the Antichrist, and half a world away, God's plans begin to take form in young Ray Steele.",Fiction,0.06413363665342331,0.10400673747062683,0.28948071599006653,0.04056441783905029,0.5876158475875854,0.11169019341468811,0.07876546680927277
9780842387446,0842387447,Forgiven,Karen Kingsbury,Fiction,http://books.google.com/books/content?id=pkvZ8GmuKCYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Famed Hollywood actor Dayne Matthews struggles to deal with the shocking discoveries he has made about his past and to find the strength to forgive.,2005.0,4.41,358.0,9530.0,Forgiven,9780842387446 Famed Hollywood actor Dayne Matthews struggles to deal with the shocking discoveries he has made about his past and to find the strength to forgive.,Fiction,0.06413363665342331,0.10400673747062683,0.7128287553787231,0.04056441783905029,0.549476683139801,0.16460220515727997,0.07876546680927277
9780843121315,0843121319,Little Miss Birthday,Roger Hargreaves,Juvenile Fiction,http://books.google.com/books/content?id=FdcN0Drotd0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Although Little Miss Birthday has a perfect record for giving people the best birthday presents, she is stumped when she must find a gift for Mr. Wrong.",2007.0,4.0,32.0,188.0,Little Miss Birthday,"9780843121315 Although Little Miss Birthday has a perfect record for giving people the best birthday presents, she is stumped when she must find a gift for Mr. Wrong.",Children's Fiction,0.5133979320526123,0.19702936708927155,0.051362838596105576,0.04056441783905029,0.7162563800811768,0.11169019341468811,0.23145531117916107
9780843946802,0843946806,Sweet Revenge,Lynsay Sands,Fiction,http://books.google.com/books/content?id=vDK9pJQZ054C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"On the way to her wedding, Kyla is kidnapped and forced to marry Galen, leader of the MacDonald clan. But what begins as an act of revenge ends in true love.",2000.0,3.98,400.0,1699.0,Sweet Revenge,"9780843946802 On the way to her wedding, Kyla is kidnapped and forced to marry Galen, leader of the MacDonald clan. But what begins as an act of revenge ends in true love.",Fiction,0.8860519528388977,0.10400673747062683,0.4462595582008362,0.04056441783905029,0.549476683139801,0.1403113454580307,0.07876546680927277
9780843947663,0843947667,Mischief,Douglas Clegg,Fiction,http://books.google.com/books/content?id=FiTnPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Jim Hook confronts an ancient evil power when he arrives at a prestigious prep school built on the grounds of a once-prosperous, old estate in the Hudson Valley of New York. Original.",2000.0,3.49,359.0,368.0,Mischief,"9780843947663 Jim Hook confronts an ancient evil power when he arrives at a prestigious prep school built on the grounds of a once-prosperous, old estate in the Hudson Valley of New York. Original.",Fiction,0.06413363665342331,0.23429040610790253,0.6418346166610718,0.04056441783905029,0.9368456602096558,0.11169019341468811,0.07876546680927277
9780843948103,0843948108,The Deed,Lynsay Sands,Fiction,http://books.google.com/books/content?id=MVyzor_UGHYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A naïve new bride learns that there is more to a wedding night than just a sound sleep, and more to true love than she’s ever imagined.",2004.0,3.93,313.0,2937.0,The Deed,"9780843948103 A naïve new bride learns that there is more to a wedding night than just a sound sleep, and more to true love than she’s ever imagined.",Fiction,0.06413363665342331,0.10400673747062683,0.3511136770248413,0.04056441783905029,0.549476683139801,0.11169019341468811,0.07876546680927277
9780843949094,0843949090,Bliss,Lynsay Sands,Fiction,http://books.google.com/books/content?id=iFoKAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Determined to stop their bickering, King Henry decides to force bitter enemies Lady Tiernay and Lord Holden into marriage, an unlikely union that has unexpected results and leads to newfound passion and love. Original.",2001.0,3.97,394.0,1643.0,Bliss,"9780843949094 Determined to stop their bickering, King Henry decides to force bitter enemies Lady Tiernay and Lord Holden into marriage, an unlikely union that has unexpected results and leads to newfound passion and love. Original.",Fiction,0.8151272535324097,0.10400673747062683,0.051362838596105576,0.04056441783905029,0.9368456602096558,0.11169019341468811,0.07876546680927277
9780843951424,0843951427,The Hour Before Dark,Douglas Clegg,Fiction,http://books.google.com/books/content?id=H44iYRp13AEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The brutal slaughter of his father brings a young man back to the family home he thought he’d left forever, to confront an unspeakable evil from his past.",2003.0,3.75,370.0,1003.0,The Hour Before Dark,"9780843951424 The brutal slaughter of his father brings a young man back to the family home he thought he’d left forever, to confront an unspeakable evil from his past.",Fiction,0.24060718715190887,0.5942286849021912,0.14858046174049377,0.04056441783905029,0.549476683139801,0.11169019341468811,0.07876546680927277
9780843951776,084395177X,Nightmare House,Douglas Clegg,Fiction,http://books.google.com/books/content?id=nhxHPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After the tales of horror that took place in Harrow House in The Infinite and Mischief, this book takes a look back to tell the story of how the sinister house was built.",2004.0,3.36,340.0,931.0,Nightmare House,"9780843951776 After the tales of horror that took place in Harrow House in The Infinite and Mischief, this book takes a look back to tell the story of how the sinister house was built.",Fiction,0.06413363665342331,0.10400673747062683,0.9874374270439148,0.04056441783905029,0.549476683139801,0.11169019341468811,0.07876546680927277
9780843953244,0843953241,The Chase,Lynsay Sands,Fiction,http://books.google.com/books/content?id=xHwJAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A handsome British knight travels to Scotland eager to fulfill a marriage contract, but finds the feisty temper of his stinning bride to be more than he bargained for.",2004.0,4.05,374.0,2011.0,The Chase,"9780843953244 A handsome British knight travels to Scotland eager to fulfill a marriage contract, but finds the feisty temper of his stinning bride to be more than he bargained for.",Fiction,0.9216816425323486,0.10400673747062683,0.051362838596105576,0.04056441783905029,0.549476683139801,0.11169019341468811,0.07876546680927277
